Id,Name,Host id,Host_identity_verified,Host name,Neighbourhood group,Neighbourhood,Lat,Long,Country,Country code,Instant_bookable,Cancellation_policy,Room type,Construction year,Price,Service fee,Minimum nights,Number of reviews
2595826,"Cozy Apartment, 30 min train ride to Times Square!",79425751011,VERIFIED,Augusto M Gallardo,Queens,Jackson Heights,40.75238,-73.87746,United States,US,0,flexible,Entire home/apt,2021.0,277,$55 ,9.0,11.0
2596378,Amazing Spacious Room,65732899184,VERIFIED,Lord Daniel,Brooklyn,Bedford-Stuyvesant,40.68708,-73.95126,United States,US,1,strict,Private room,2013.0,1057,$211 ,6.0,41.0
2596931,Large Charming 1 BR + Den  in  Brownstone Apt,2010891204,UNCONFIRMED,Shean,Brooklyn,Bedford-Stuyvesant,40.68005,-73.93911,United States,US,1,strict,Entire home/apt,2011.0,919,$184 ,3.0,173.0
2597483,"West Village: Cozy, Quiet 1BR Apt",19067515838,VERIFIED,Billy,Manhattan,West Village,40.73119,-74.00615,United States,US,0,moderate,Entire home/apt,2003.0,1108,$222 ,3.0,20.0
2598035,Cozy room in bed-stuy,53593010846,VERIFIED,Robb,Brooklyn,Bedford-Stuyvesant,40.68553,-73.94466,United States,US,0,flexible,Private room,2020.0,371,$74 ,3.0,1.0
2598588,Brooklyn Wildlife Loft rm 2,39762294573,VERIFIED,Chris,Brooklyn,Williamsburg,40.70617,-73.93761,United States,US,0,strict,Shared room,2020.0,1014,$203 ,1.0,34.0
2599140,GREAT BRAND NEW 1 BED! TIMES SQ!!!!,13301475077,VERIFIED,Lior,Manhattan,Hell's Kitchen,40.76364,-73.99465,United States,US,0,strict,Entire home/apt,2011.0,1080,$216 ,30.0,12.0
2599692,COZY GARDEN APT IN BKLYN BROWNSTONE,11309289683,UNCONFIRMED,Shelley,Brooklyn,Flatbush,40.64233,-73.95655,United States,US,0,moderate,Entire home/apt,2012.0,86,$17 ,2.0,147.0
2600245,Gorgeous NewModern_BestLocation!NYC,81633445718,UNCONFIRMED,Host,Manhattan,Hell's Kitchen,40.76544,-73.9882,United States,US,1,flexible,Entire home/apt,2007.0,372,$74 ,30.0,7.0
2600797,Art House Suite,17733613380,VERIFIED,@ Art House Monique,Brooklyn,Bedford-Stuyvesant,40.68194,-73.94068,United States,US,1,strict,Entire home/apt,2021.0,495,$99 ,1.0,59.0
2601349,"4BD, 2 Bath Apt Flatiron on 6th Ave",37824804283,VERIFIED,Steven,Manhattan,Flatiron District,40.74096,-73.9927,United States,US,1,strict,Entire home/apt,2011.0,225,$45 ,1.0,0.0
2601901,Habitat 101. Amazing 1br Loft Apartment,79999637533,VERIFIED,Vida,Brooklyn,Greenpoint,40.72531,-73.94222,United States,US,1,moderate,Entire home/apt,2013.0,694,$139 ,30.0,9.0
2602454,West Village townhouse private suite incl bath,68203670347,VERIFIED,Ann,Manhattan,West Village,40.73089,-74.00302,United States,US,0,flexible,Private room,2020.0,437,$87 ,1.0,203.0
2603006,Sunny 1bd - Near SOHO Washington SQ,93704688628,UNCONFIRMED,Molly,Manhattan,Greenwich Village,40.72866,-74.00095,United States,US,0,strict,Entire home/apt,2014.0,877,$175 ,3.0,25.0
2603558,Classic Brownstone private suite,27275512510,VERIFIED,Elizabeth,Brooklyn,Bedford-Stuyvesant,40.68978,-73.93751,United States,US,0,moderate,Entire home/apt,2019.0,998,$200 ,2.0,189.0
2604111,Luxury & Charm.  Steps from Christopher Park!,44151371058,VERIFIED,Jonathan,Manhattan,West Village,40.73433,-74.0036,United States,US,0,strict,Entire home/apt,2010.0,301,$60 ,5.0,52.0
2604663,Close to trains! Special long-term rates!!,92708563360,VERIFIED,Danielle,Brooklyn,East Flatbush,40.6526,-73.94999,United States,US,0,strict,Entire home/apt,2015.0,356,$71 ,59.0,48.0
2605215,2000 SQ FT Spacious Artist Loft in SOHO,82577818838,VERIFIED,Tanya,Manhattan,SoHo,40.72047,-74.00049,United States,US,1,strict,Entire home/apt,2005.0,332,$66 ,2.0,6.0
2605768,Great Views on Upper West Side,72716182711,VERIFIED,Rebecca,Manhattan,Upper West Side,40.7854,-73.97368,United States,US,1,moderate,Private room,2005.0,296,$59 ,4.0,12.0
2606320,apartment in heart of East Village,75082250321,VERIFIED,Julia,Manhattan,East Village,40.72379,-73.98826,United States,US,0,moderate,Entire home/apt,2019.0,603,$121 ,29.0,3.0
2606872,"3rd FL, Private Suite w Own Bath & Study Area",12057383277,UNCONFIRMED,Lynn,Staten Island,Shore Acres,40.61135,-74.06356,United States,US,1,moderate,Entire home/apt,2018.0,913,$183 ,3.0,19.0
2607424,Quiet Williamsburg apartment,86873963152,VERIFIED,Jae,Brooklyn,Williamsburg,40.71084,-73.94861,United States,US,0,moderate,Entire home/apt,2012.0,787,$157 ,2.0,201.0
2607977,Beautiful Modern Midtown Apartment,63743808614,VERIFIED,Carlos,Manhattan,Hell's Kitchen,40.76464,-73.98749,United States,US,0,strict,Entire home/apt,2019.0,927,$185 ,6.0,79.0
2608529,Large Studio w/ Entertainment Room!,13741629364,UNCONFIRMED,Karen,Manhattan,Upper West Side,40.79221,-73.97476,United States,US,0,moderate,Entire home/apt,2004.0,301,$60 ,30.0,24.0
2609081,Union Square area 1BD Apartment,58115622664,VERIFIED,Pat,Manhattan,Gramercy,40.73681,-73.98366,United States,US,0,strict,Entire home/apt,2016.0,912,$182 ,5.0,5.0
2609634,New**Beauty**W50's_Luxury&BALCONY!!,23961666696,UNCONFIRMED,Host,Manhattan,Hell's Kitchen,40.76493,-73.98652,United States,US,0,strict,Entire home/apt,2015.0,285,$57 ,30.0,18.0
2610186,NEW_2BR_PrivateRoof&CityView_Beauty,55839365885,UNCONFIRMED,Host,Manhattan,Hell's Kitchen,40.76703,-73.98874,United States,US,0,strict,Entire home/apt,2022.0,177,$35 ,30.0,17.0
2610738,NEW_Duplex_BreathtakingViews_Beauty,79364577312,VERIFIED,Host,Manhattan,Hell's Kitchen,40.76671,-73.98666,United States,US,1,strict,Entire home/apt,2016.0,311,$62 ,30.0,14.0
2611291,Comfortable Room + Kitty + Food,79567560141,VERIFIED,Charles,Brooklyn,Williamsburg,40.71346,-73.93883,United States,US,0,moderate,Private room,2008.0,762,$152 ,1.0,23.0
2611843,Charming LG Bedroom by Park & Train,66805750970,UNCONFIRMED,Jenny,Brooklyn,Prospect-Lefferts Gardens,40.66139,-73.96027,United States,US,1,flexible,Private room,2013.0,1021,$204 ,31.0,28.0
2612395,Sunny Spacious Retro 1 Bedroom,78939012002,UNCONFIRMED,Mel,Brooklyn,Bedford-Stuyvesant,40.69143,-73.93933,United States,US,1,strict,Entire home/apt,2017.0,935,$187 ,2.0,14.0
2612947,Big Studio Apt Convenient Gramercy,14698420768,UNCONFIRMED,Elizabeth,Manhattan,Kips Bay,40.74011,-73.98185,United States,US,1,moderate,Entire home/apt,2014.0,972,$194 ,1.0,0.0
2613500,Private room in  MANHATTAN NYC,70965523283,UNCONFIRMED,Facundo Martin /Teresa,Manhattan,East Harlem,40.79053,-73.94398,United States,US,1,moderate,Private room,2015.0,1009,$202 ,3.0,139.0
2614052,Beautiful Cozy Room Great Price!,38462930232,UNCONFIRMED,Rocio & James,Queens,Astoria,40.76359,-73.90586,United States,US,0,moderate,Private room,2006.0,909,$182 ,1.0,274.0
2614604,Clean room near Columbia Univ,6137207598,VERIFIED,Zee,Manhattan,Morningside Heights,40.81326,-73.96181,United States,US,0,flexible,Private room,2003.0,363,$73 ,1.0,0.0
2615157,Landmark Loft in Williamsburg Brooklyn 1 month min,11973587715,VERIFIED,Sabina Giovanna,Brooklyn,Williamsburg,40.71108,-73.96318,United States,US,0,moderate,Entire home/apt,2020.0,834,$167 ,31.0,14.0
2615709,Arverne By The Bay Private Room & Bathroom,53886173433,VERIFIED,Christopher,Queens,Arverne,40.59684,-73.79449,United States,US,1,strict,Private room,2008.0,1016,$203 ,2.0,201.0
2616261,"Private, Clean and Comfortable NY",50313872232,VERIFIED,Amara,Queens,Astoria,40.76394,-73.92022,United States,US,0,moderate,Private room,2009.0,1003,$201 ,7.0,34.0
2616814,Luxury Room in Landmark House,24749935289,VERIFIED,Caroline,Brooklyn,Prospect-Lefferts Gardens,40.66359,-73.95235,United States,US,0,strict,Private room,2019.0,112,$22 ,1.0,40.0
2617366,Strivers Row Sanctuary in Harlem - Monthly,72285237639,UNCONFIRMED,Joy,Manhattan,Harlem,40.8174,-73.94629,United States,US,1,flexible,Entire home/apt,2004.0,559,$112 ,30.0,128.0
2617918,One very large room two beds,6176813437,UNCONFIRMED,Yvonne,Brooklyn,Bedford-Stuyvesant,40.68208,-73.9104,United States,US,1,strict,Private room,2013.0,339,$68 ,3.0,2.0
2618470,4 bedroom 2Bath apt Maspeth Queens,61338196652,VERIFIED,Mike,Queens,Maspeth,40.72509,-73.89687,United States,US,0,strict,Entire home/apt,2011.0,831,$166 ,4.0,24.0
2619023,Beautiful apt in the heart of LES,9030702558,VERIFIED,Golan,Manhattan,Chinatown,40.7157,-73.99183,United States,US,1,flexible,Entire home/apt,2014.0,268,$54 ,31.0,6.0
2619575,ON A BUDGET COZY IN BROOKLYN In NYC,47384441503,UNCONFIRMED,Majar,Brooklyn,East New York,40.66759,-73.88584,United States,US,1,flexible,Private room,2017.0,99,$20 ,3.0,52.0
2620127,Private Room with adjoining bathroom,88602631269,VERIFIED,Theodore,Bronx,Williamsbridge,40.88296,-73.86264,United States,US,0,moderate,Private room,2014.0,526,$105 ,1.0,19.0
2620680,BLYN SPECIAL BUDGET PRICE IN  NYC,56305181000,UNCONFIRMED,Majar,Brooklyn,East New York,40.66907,-73.88493,United States,US,1,moderate,Private room,2015.0,246,$49 ,3.0,48.0
2621232,1 rm @ 3BR loft williamsburg room 3,87814450391,VERIFIED,Joseph,Brooklyn,Greenpoint,40.72668,-73.95555,United States,US,1,moderate,Private room,2003.0,666,$133 ,2.0,13.0
2621784,1BR Apt in Murray Hill/Midtown,52279743430,VERIFIED,Murrel,Manhattan,Murray Hill,40.74722,-73.97734,United States,US,1,flexible,Private room,2014.0,837,$167 ,1.0,0.0
2622337,"Spacious Room, Central Location, Historic block.",74046666738,VERIFIED,Samuel,Manhattan,Harlem,40.80339,-73.95167,United States,US,0,strict,Private room,2007.0,592,$118 ,2.0,64.0
2622889,Charming Room Near Central Park,97060286881,UNCONFIRMED,Ellen,Manhattan,East Harlem,40.7977,-73.93754,United States,US,1,flexible,Private room,2019.0,1077,$215 ,1.0,37.0
2623441,Charming Private Room with a View,13439433476,UNCONFIRMED,Lynne,Brooklyn,Williamsburg,40.71251,-73.947,United States,US,0,strict,Private room,2009.0,91,$18 ,3.0,146.0
2623993,Williamsburg off Bedford/no extra $ for 2ppl!,23479231166,UNCONFIRMED,Molly,Brooklyn,Williamsburg,40.7138,-73.96251,United States,US,0,strict,Private room,2014.0,1167,$233 ,2.0,144.0
2624546,SAFE BUDGET IN  Brooklyn  NYC,59058469007,UNCONFIRMED,Majar,Brooklyn,East New York,40.66874,-73.88548,United States,US,0,strict,Private room,2021.0,740,$148 ,3.0,34.0
2625098,CHARM Rm HAMILTON HEIGHTS Harlem,16265048066,VERIFIED,Shane,Manhattan,Harlem,40.81976,-73.94029,United States,US,0,flexible,Private room,2016.0,1050,$210 ,3.0,101.0
2625650,"Modern, Light-Filled Apt in Chelsea/Meatpacking",95051956475,UNCONFIRMED,Clay,Manhattan,Chelsea,40.74072,-74.00438,United States,US,1,flexible,Entire home/apt,2007.0,502,$100 ,7.0,11.0
2626203,The Top-Notch Top-Floor,20939120847,VERIFIED,Stephen,Brooklyn,Greenpoint,40.7337,-73.95427,United States,US,0,moderate,Private room,2004.0,149,$30 ,1.0,0.0
2626755,BROOKLYN FAVORITE VACATION HOME 2,90154950485,UNCONFIRMED,Mr. Williams,Brooklyn,Park Slope,40.68242,-73.97904,United States,US,1,moderate,Entire home/apt,2007.0,914,$183 ,3.0,59.0
2627307,PRIVATE. ROOM  -  Midtown/Central Park,4551775387,VERIFIED,Ed &Alexa,Manhattan,Hell's Kitchen,40.76796,-73.98601,United States,US,1,strict,Private room,2009.0,796,$159 ,2.0,244.0
2627860,Nice and quiet,59962154854,VERIFIED,Maria,Queens,Astoria,40.7672,-73.92799,United States,US,1,flexible,Private room,2011.0,150,$30 ,30.0,7.0
2628412,"Gorgeous, Family-Friendly, NYC Apt!",88346619076,VERIFIED,Emilia,Brooklyn,Bushwick,40.69383,-73.90837,United States,US,1,flexible,Entire home/apt,2005.0,1004,$201 ,3.0,11.0
2628964,Your Own Private Room To Sleep In! BEAUTIFUL!,87751777791,VERIFIED,Rob,Brooklyn,Prospect-Lefferts Gardens,40.65763,-73.96029,United States,US,1,flexible,Private room,2018.0,1078,$216 ,2.0,108.0
2629516,Gorgeous 1-2 bedroom(Prospect park),51797480277,VERIFIED,Ronak,Brooklyn,Windsor Terrace,40.64928,-73.97538,United States,US,0,flexible,Entire home/apt,2009.0,321,$64 ,15.0,53.0
2630069,Beautiful/Spacious 1 Bedroom in LES,67041216606,UNCONFIRMED,Daniel,Manhattan,Lower East Side,40.7189,-73.99177,United States,US,0,strict,Entire home/apt,2010.0,542,$108 ,4.0,182.0
2630621,Perfect cozy PRIVATE room!!,69644594602,VERIFIED,Koji & H,Manhattan,Chelsea,40.75224,-73.99487,United States,US,1,moderate,Private room,2003.0,644,$129 ,3.0,164.0
2631173,Cozy 1BD next to Central Park,54111912706,VERIFIED,Megan,Manhattan,Upper West Side,40.77532,-73.97952,United States,US,0,moderate,Private room,2014.0,520,$104 ,2.0,4.0
2631726,"VERY UNIQUE TOWNHOUSE in GREENPOINT, BROOKLYN",74871498560,UNCONFIRMED,Robin,Brooklyn,Greenpoint,40.72646,-73.95799,United States,US,0,flexible,Private room,2013.0,362,$72 ,5.0,7.0
2632278,Private Room in the Heart of Greenpoint,73616864587,UNCONFIRMED,Lindsey,Brooklyn,Greenpoint,40.73487,-73.95789,United States,US,0,moderate,Private room,2015.0,1143,$229 ,1.0,69.0
2632830,"Comfort; Next to ""A"" express subway",27321149551,VERIFIED,Ric,Manhattan,Washington Heights,40.85287,-73.93794,United States,US,0,moderate,Private room,2013.0,961,$192 ,2.0,28.0
2633383,Cozy Private Room in Brooklyn NY,14800495400,UNCONFIRMED,Sarah,Brooklyn,Greenpoint,40.72124,-73.93673,United States,US,0,moderate,Private room,2022.0,894,$179 ,4.0,2.0
2633935,Cosy Room in Great Location -W'burg,94961245349,UNCONFIRMED,Alison,Brooklyn,Williamsburg,40.70833,-73.95395,United States,US,0,flexible,Private room,2019.0,384,$77 ,1.0,214.0
2634487,Sunny 1BR + Outdoor space [L line],62091145914,UNCONFIRMED,Eydie,Brooklyn,Bushwick,40.70306,-73.92526,United States,US,0,flexible,Entire home/apt,2007.0,782,$156 ,3.0,23.0
2635039,Large sunny room queen bed &balcony,16404691633,UNCONFIRMED,Amikole,Manhattan,Lower East Side,40.71906,-73.9845,United States,US,0,strict,Private room,2021.0,412,$82 ,1.0,274.0
2635592,One Stop to TimesSQ Vacation Apt,97148062353,VERIFIED,Lydiah,Manhattan,Harlem,40.81027,-73.94639,United States,US,0,flexible,Entire home/apt,2005.0,121,$24 ,5.0,31.0
2636144,Top floor 1 bedroom soho/nolita,97157556455,UNCONFIRMED,Raynald,Manhattan,Nolita,40.72182,-73.99625,United States,US,1,strict,Entire home/apt,2012.0,218,$44 ,3.0,65.0
2636696,"Cozy private Basement studio,15mins  from the city",92302687158,VERIFIED,Patrick,Brooklyn,Flatbush,40.63304,-73.95625,United States,US,1,strict,Entire home/apt,2011.0,919,$184 ,2.0,23.0
2637249,Corner High Rise Apartment - City Views,34468267436,UNCONFIRMED,Liam,Manhattan,West Village,40.74035,-74.00615,United States,US,1,strict,Entire home/apt,2004.0,1043,$209 ,3.0,6.0
2637801,BIG BROOKLYN HOUSE TO LOVE,65057929274,UNCONFIRMED,Amy,Brooklyn,Crown Heights,40.6776,-73.93504,United States,US,0,flexible,Entire home/apt,2008.0,746,$149 ,7.0,18.0
2638353,Financial District Oasis Room-1 Queen Bed,31519202683,VERIFIED,Kindra,Manhattan,Financial District,40.70758,-74.00799,United States,US,0,flexible,Private room,2009.0,136,$27 ,4.0,11.0
2638906,Midtwn E BEST LOCATION Priv Twin Rm 1 Loving Cat,84205630217,VERIFIED,Lynn,Manhattan,Murray Hill,40.7474,-73.97847,United States,US,0,flexible,Private room,2022.0,116,$23 ,1.0,135.0
2639458,Large private 1BR with backyard - Williamsburg,32498635352,VERIFIED,Isabelle,Brooklyn,Williamsburg,40.71316,-73.95648,United States,US,1,flexible,Entire home/apt,2013.0,995,$199 ,7.0,7.0
2640010,Large Room in Landmark House,86584503624,UNCONFIRMED,Caroline,Brooklyn,Prospect-Lefferts Gardens,40.66231,-73.95394,United States,US,1,flexible,Private room,2020.0,345,$69 ,1.0,60.0
2640562,Cozy Room in Landmark House,11534385288,UNCONFIRMED,Caroline,Brooklyn,Prospect-Lefferts Gardens,40.66182,-73.95338,United States,US,0,strict,Private room,2005.0,830,$166 ,1.0,38.0
2641115,New Williamsburg 1B With Backyard,59462157553,UNCONFIRMED,Todd,Brooklyn,Greenpoint,40.71985,-73.94015,United States,US,1,flexible,Entire home/apt,2011.0,802,$160 ,2.0,19.0
2641667,Sunny Room/private bath/ Brownstone,40023501234,UNCONFIRMED,Deborah,Brooklyn,Park Slope,40.67629,-73.97654,United States,US,1,flexible,Private room,2017.0,1053,$211 ,3.0,200.0
2642219,"Sunny, Large (Queen Bed) Private room in 2Bedroom",96875294127,UNCONFIRMED,Helga,Manhattan,East Harlem,40.79377,-73.9361,United States,US,0,flexible,Private room,2004.0,365,$73 ,14.0,30.0
2642772,Private room in Midtown East,83660894347,UNCONFIRMED,Alex,Manhattan,Midtown,40.75622,-73.9728,United States,US,1,moderate,Private room,2011.0,586,$117 ,2.0,27.0
2643324,"Sunny, Comfortable Space",13968352852,VERIFIED,Sophie,Brooklyn,Crown Heights,40.67394,-73.924,United States,US,1,flexible,Entire home/apt,2010.0,470,$94 ,2.0,92.0
2643876,Duplex apartment with garden,78664318475,UNCONFIRMED,Francesca,Manhattan,Upper West Side,40.79086,-73.96683,United States,US,1,moderate,Entire home/apt,2016.0,130,$26 ,5.0,79.0
2644429,Beautiful UES residence minutes from everything,88039498894,VERIFIED,Jay,Manhattan,Upper East Side,40.77084,-73.95811,United States,US,1,strict,Private room,2012.0,256,$51 ,1.0,20.0
2644981,Hip Two Story BK Apt w/Private Yard,50757858757,UNCONFIRMED,Clarissa & Rich,Brooklyn,Greenpoint,40.72716,-73.94971,United States,US,1,flexible,Entire home/apt,2020.0,701,$140 ,2.0,25.0
2645533,"Williamsburg Brooklyn, Parkside Penthouse NYC View",43342932872,UNCONFIRMED,John,Brooklyn,Williamsburg,40.7179,-73.95103,United States,US,0,flexible,Private room,2005.0,1069,$214 ,1.0,340.0
2646085,Private Family Home 2BR mins to Midtown Manhattan,65002828890,VERIFIED,Myrna And David,Queens,Astoria,40.76135,-73.91571,United States,US,0,moderate,Private room,2007.0,983,$197 ,3.0,231.0
2646638,Williamsburg Luxury- 30 days +,33737590322,VERIFIED,Lane,Brooklyn,Williamsburg,40.72076,-73.95614,United States,US,0,strict,Entire home/apt,2022.0,1195,$239 ,30.0,183.0
2647190,"Relaxing, serene room in NYC Apt",11244210635,UNCONFIRMED,Paul,Queens,Long Island City,40.76081,-73.93163,United States,US,0,strict,Private room,2018.0,340,$68 ,20.0,52.0
2647742,Lovely Suite in Historic Brownstone near Subway,38629763477,UNCONFIRMED,Jay,Brooklyn,Bedford-Stuyvesant,40.68972,-73.93073,United States,US,1,moderate,Entire home/apt,2003.0,1005,$201 ,2.0,210.0
2648295,Sunny 1BR Overlooking Prospect Park,27576781886,VERIFIED,Debbie,Brooklyn,Prospect-Lefferts Gardens,40.65769,-73.96161,United States,US,1,flexible,Entire home/apt,2016.0,143,$29 ,30.0,2.0
2648847,Sunny Floral Artist Apartment Chinatown LES,24765825164,UNCONFIRMED,Krista,Manhattan,Two Bridges,40.70911,-73.99685,United States,US,0,flexible,Entire home/apt,2016.0,1135,$227 ,3.0,18.0
2649399,Welcome to a beautiful Quiet Bronx.,89413953432,UNCONFIRMED,Ronald,Bronx,Soundview,40.82138,-73.87603,United States,US,0,flexible,Private room,2014.0,681,$136 ,3.0,53.0
2649952,"LARGE PRIVATE BED + BATH, LES",38831499346,UNCONFIRMED,Sarah,Manhattan,Lower East Side,40.72105,-73.98519,United States,US,1,moderate,Entire home/apt,2007.0,201,$40 ,2.0,65.0
2650504,Cozy NY-style 1BDRM Apartment UES.,80171455635,VERIFIED,Art,Manhattan,Upper East Side,40.76358,-73.95895,United States,US,1,flexible,Entire home/apt,2011.0,445,$89 ,80.0,20.0
2651056,Private room in East Harlem,4829062463,UNCONFIRMED,Annabel,Manhattan,East Harlem,40.79858,-73.93585,United States,US,0,moderate,Private room,2017.0,881,$176 ,1.0,0.0
2651608,View of Empire State Building!,19155984314,UNCONFIRMED,Tavia,Queens,Sunnyside,40.74609,-73.91406,United States,US,1,flexible,Entire home/apt,2017.0,451,$90 ,2.0,40.0
2652161,Studio in the Upper East Side,23367657245,UNCONFIRMED,Melissa,Manhattan,Upper East Side,40.78031,-73.94653,United States,US,0,moderate,Entire home/apt,2016.0,965,$193 ,5.0,14.0
2652713,High Floor apt.near Columbus Circle,23884611523,UNCONFIRMED,Jon,Manhattan,Hell's Kitchen,40.76708,-73.986,United States,US,0,moderate,Entire home/apt,2022.0,657,$131 ,2.0,119.0
2653265,Cozy Room in Astoria,36657114978,VERIFIED,Marinez,Queens,Astoria,40.76549,-73.92934,United States,US,1,flexible,Private room,2016.0,476,$95 ,3.0,4.0
2653818,Spacious Historic Williamsburg 2/1.5 Townhouse,27214418866,VERIFIED,Irie,Brooklyn,Williamsburg,40.70982,-73.9642,United States,US,0,moderate,Entire home/apt,2009.0,630,$126 ,3.0,144.0
2654370,Prime Williamsburg Large bedroom for 1or2 people,3332527517,UNCONFIRMED,Charles,Brooklyn,Williamsburg,40.71973,-73.96071,United States,US,1,moderate,Private room,2019.0,915,$183 ,1.0,221.0
2654922,Charming One Bedroom,40822824061,UNCONFIRMED,Timothy,Manhattan,Kips Bay,40.74148,-73.98304,United States,US,0,strict,Entire home/apt,2012.0,438,$88 ,3.0,3.0
2655475,Spacious and Chic Times Square 1 Bedroom,12766726914,VERIFIED,Soren,Manhattan,Hell's Kitchen,40.765,-73.98904,United States,US,1,moderate,Entire home/apt,2011.0,1076,$215 ,2.0,26.0
2656027,Bohemian 2BR DuplexLoft in Brooklyn,65885809838,VERIFIED,Vida,Brooklyn,Greenpoint,40.72569,-73.94054,United States,US,0,strict,Entire home/apt,2016.0,205,$41 ,30.0,6.0
2656579,1 Bedroom in Greenwich Village,37075946948,VERIFIED,James,Manhattan,Greenwich Village,40.73236,-73.9992,United States,US,0,strict,Entire home/apt,2008.0,863,$173 ,5.0,13.0
2657131,"Chelsea NYC luxury 2 bed/2 bath, garden apt",46962512763,UNCONFIRMED,Kris,Manhattan,Chelsea,40.74188,-73.99729,United States,US,1,flexible,Entire home/apt,2004.0,203,$41 ,3.0,111.0
